"nr_glosowania" "za" "przeciw" "wstrzymal" "nieobecny" "obecny" "tendencja" "proc_zgodnosci"
"547" 547 16 0 0 0 16 "Za" 1
"548" 548 15 0 1 0 16 "Za" 0.94
"549" 549 15 0 1 0 16 "Za" 0.94
"550" 550 16 0 0 0 16 "Za" 1
"551" 551 16 0 0 0 16 "Za" 1
"552" 552 16 0 0 0 16 "Za" 1
"553" 553 16 0 0 0 16 "Za" 1
"554" 554 16 0 0 0 16 "Za" 1
"555" 555 16 0 0 0 16 "Za" 1
"556" 556 16 0 0 0 16 "Za" 1
"557" 557 15 0 1 0 16 "Za" 0.94
"558" 558 15 0 1 0 16 "Za" 0.94
"559" 559 16 0 0 0 16 "Za" 1
"560" 560 15 0 1 0 16 "Za" 0.94
"561" 561 0 14 2 0 16 "Przeciw" 0.88
"562" 562 0 16 0 0 16 "Przeciw" 1
"563" 563 15 0 0 1 15 "Za" 1
"564" 564 14 0 0 2 14 "Za" 1
"565" 565 14 0 0 2 14 "Za" 1
"566" 566 15 0 0 1 15 "Za" 1
"567" 567 15 0 0 1 15 "Za" 1
"568" 568 14 0 0 2 14 "Za" 1
"569" 569 15 0 0 1 15 "Za" 1
"570" 570 13 0 0 3 13 "Za" 1
"571" 571 15 0 0 1 15 "Za" 1
"572" 572 15 0 0 1 15 "Za" 1
"573" 573 15 0 0 1 15 "Za" 1
"574" 574 13 0 0 3 13 "Za" 1
"575" 575 15 0 0 1 15 "Za" 1
"576" 576 15 0 0 1 15 "Za" 1
"577" 577 14 0 1 1 15 "Za" 0.93
"578" 578 14 0 1 1 15 "Za" 0.93
"579" 579 15 0 0 1 15 "Za" 1
"580" 580 15 0 0 1 15 "Za" 1
"581" 581 14 0 1 1 15 "Za" 0.93
"582" 582 15 0 0 1 15 "Za" 1
"583" 583 14 0 1 1 15 "Za" 0.93
"584" 584 15 0 0 1 15 "Za" 1
"585" 585 15 0 0 1 15 "Za" 1
"586" 586 15 0 0 1 15 "Za" 1
"587" 587 15 0 0 1 15 "Za" 1
"588" 588 13 0 0 3 13 "Za" 1
"589" 589 14 0 1 1 15 "Za" 0.93
"590" 590 14 0 1 1 15 "Za" 0.93
"591" 591 14 0 1 1 15 "Za" 0.93
"592" 592 15 0 0 1 15 "Za" 1
"593" 593 13 0 1 2 14 "Za" 0.93
"594" 594 15 0 0 1 15 "Za" 1
"595" 595 15 0 0 1 15 "Za" 1
"596" 596 14 0 1 1 15 "Za" 0.93
"597" 597 15 0 0 1 15 "Za" 1
"598" 598 14 0 1 1 15 "Za" 0.93
"599" 599 15 0 0 1 15 "Za" 1
"600" 600 14 0 1 1 15 "Za" 0.93
"601" 601 15 0 0 1 15 "Za" 1
"602" 602 15 0 0 1 15 "Za" 1
"603" 603 15 0 0 1 15 "Za" 1
"604" 604 14 0 0 2 14 "Za" 1
"605" 605 13 0 0 3 13 "Za" 1
"606" 606 13 0 1 2 14 "Za" 0.93
"607" 607 11 0 2 3 13 "Za" 0.85
"608" 608 13 0 1 2 14 "Za" 0.93
"609" 609 15 0 0 1 15 "Za" 1
"610" 610 13 0 1 2 14 "Za" 0.93
"611" 611 15 0 0 1 15 "Za" 1
"612" 612 15 0 0 1 15 "Za" 1
"613" 613 15 0 0 1 15 "Za" 1
"614" 614 15 0 0 1 15 "Za" 1
"615" 615 13 0 1 2 14 "Za" 0.93
"616" 616 15 0 0 1 15 "Za" 1
"617" 617 15 0 0 1 15 "Za" 1
"618" 618 15 0 0 1 15 "Za" 1
"619" 619 14 0 1 1 15 "Za" 0.93
"620" 620 15 0 0 1 15 "Za" 1
"621" 621 15 0 0 1 15 "Za" 1
"622" 622 15 0 0 1 15 "Za" 1
"623" 623 14 0 1 1 15 "Za" 0.93
"624" 624 15 0 0 1 15 "Za" 1
"625" 625 15 0 0 1 15 "Za" 1
"626" 626 15 0 0 1 15 "Za" 1
"627" 627 15 0 0 1 15 "Za" 1
"628" 628 14 0 1 1 15 "Za" 0.93
"629" 629 14 0 0 2 14 "Za" 1
"630" 630 15 0 0 1 15 "Za" 1
"631" 631 14 0 1 1 15 "Za" 0.93
"632" 632 12 1 0 3 13 "Za" 0.92
"633" 633 12 2 0 2 14 "Za" 0.86
"634" 634 13 0 0 3 13 "Za" 1
"635" 635 13 0 1 2 14 "Za" 0.93
"636" 636 14 0 1 1 15 "Za" 0.93
"637" 637 15 0 0 1 15 "Za" 1
"638" 638 15 0 0 1 15 "Za" 1
"639" 639 15 0 0 1 15 "Za" 1
"640" 640 15 0 0 1 15 "Za" 1
"641" 641 15 0 0 1 15 "Za" 1
"642" 642 15 0 0 1 15 "Za" 1
"643" 643 15 0 0 1 15 "Za" 1
"644" 644 15 0 0 1 15 "Za" 1
"645" 645 14 0 0 2 14 "Za" 1
"646" 646 14 1 0 1 15 "Za" 0.93
"647" 647 15 0 0 1 15 "Za" 1
"648" 648 15 0 0 1 15 "Za" 1
"649" 649 14 1 0 1 15 "Za" 0.93
"650" 650 14 1 0 1 15 "Za" 0.93
"651" 651 15 0 0 1 15 "Za" 1
"652" 652 15 0 0 1 15 "Za" 1
"653" 653 15 0 0 1 15 "Za" 1
"654" 654 15 0 0 1 15 "Za" 1
"655" 655 15 0 0 1 15 "Za" 1
"656" 656 0 16 0 0 16 "Przeciw" 1
"657" 657 2 13 0 1 15 "Przeciw" 0.87
"658" 658 15 0 0 1 15 "Za" 1
"659" 659 15 0 0 1 15 "Za" 1
"660" 660 15 0 0 1 15 "Za" 1
"661" 661 0 14 1 1 15 "Przeciw" 0.93
"662" 662 1 14 0 1 15 "Przeciw" 0.93
"663" 663 14 0 0 2 14 "Za" 1
"664" 664 15 0 0 1 15 "Za" 1
"665" 665 15 0 0 1 15 "Za" 1
"666" 666 0 16 0 0 16 "Przeciw" 1
"667" 667 15 0 0 1 15 "Za" 1
"668" 668 15 0 0 1 15 "Za" 1
"669" 669 16 0 0 0 16 "Za" 1
"670" 670 16 0 0 0 16 "Za" 1
"671" 671 16 0 0 0 16 "Za" 1
"672" 672 16 0 0 0 16 "Za" 1
"673" 673 16 0 0 0 16 "Za" 1
"674" 674 16 0 0 0 16 "Za" 1
"675" 675 15 0 0 1 15 "Za" 1
"676" 676 16 0 0 0 16 "Za" 1
"677" 677 16 0 0 0 16 "Za" 1
"678" 678 15 0 0 1 15 "Za" 1
"679" 679 16 0 0 0 16 "Za" 1
"680" 680 16 0 0 0 16 "Za" 1
"681" 681 16 0 0 0 16 "Za" 1
"682" 682 16 0 0 0 16 "Za" 1
"683" 683 16 0 0 0 16 "Za" 1
"684" 684 16 0 0 0 16 "Za" 1
"685" 685 16 0 0 0 16 "Za" 1
"686" 686 16 0 0 0 16 "Za" 1
"687" 687 16 0 0 0 16 "Za" 1
"688" 688 16 0 0 0 16 "Za" 1
"689" 689 16 0 0 0 16 "Za" 1
"690" 690 16 0 0 0 16 "Za" 1
"691" 691 16 0 0 0 16 "Za" 1
"692" 692 16 0 0 0 16 "Za" 1
"693" 693 15 0 0 1 15 "Za" 1
"694" 694 16 0 0 0 16 "Za" 1
"695" 695 16 0 0 0 16 "Za" 1
"696" 696 14 0 0 2 14 "Za" 1
"697" 697 15 0 0 1 15 "Za" 1
"698" 698 16 0 0 0 16 "Za" 1
"699" 699 16 0 0 0 16 "Za" 1
"700" 700 16 0 0 0 16 "Za" 1
"701" 701 16 0 0 0 16 "Za" 1
"702" 702 14 2 0 0 16 "Za" 0.88
"703" 703 16 0 0 0 16 "Za" 1
"704" 704 15 0 0 1 15 "Za" 1
"705" 705 15 0 0 1 15 "Za" 1
"706" 706 15 0 0 1 15 "Za" 1
"707" 707 15 0 0 1 15 "Za" 1
"708" 708 15 0 0 1 15 "Za" 1
"709" 709 15 0 0 1 15 "Za" 1
"710" 710 15 0 0 1 15 "Za" 1
"711" 711 15 0 0 1 15 "Za" 1
"712" 712 15 0 0 1 15 "Za" 1
"713" 713 15 0 0 1 15 "Za" 1
"714" 714 15 0 0 1 15 "Za" 1
"715" 715 14 1 0 1 15 "Za" 0.93
"716" 716 14 0 0 2 14 "Za" 1
"717" 717 14 0 0 2 14 "Za" 1
"718" 718 15 0 0 1 15 "Za" 1
"719" 719 15 0 0 1 15 "Za" 1
"720" 720 0 15 0 1 15 "Przeciw" 1
"721" 721 15 0 0 1 15 "Za" 1
"722" 722 15 0 0 1 15 "Za" 1
"723" 723 14 0 0 2 14 "Za" 1
"724" 724 16 0 0 0 16 "Za" 1
"725" 725 16 0 0 0 16 "Za" 1
"726" 726 16 0 0 0 16 "Za" 1
"727" 727 16 0 0 0 16 "Za" 1
"728" 728 15 0 1 0 16 "Za" 0.94
"729" 729 16 0 0 0 16 "Za" 1
"730" 730 16 0 0 0 16 "Za" 1
"731" 731 16 0 0 0 16 "Za" 1
"732" 732 16 0 0 0 16 "Za" 1
"733" 733 14 1 1 0 16 "Za" 0.88
"734" 734 7 5 0 4 12 "Za" 0.58
"735" 735 7 9 0 0 16 "Przeciw" 0.56
"736" 736 16 0 0 0 16 "Za" 1
"737" 737 16 0 0 0 16 "Za" 1
"738" 738 16 0 0 0 16 "Za" 1
"739" 739 16 0 0 0 16 "Za" 1
"740" 740 16 0 0 0 16 "Za" 1
"741" 741 16 0 0 0 16 "Za" 1
"742" 742 0 15 1 0 16 "Przeciw" 0.94
"743" 743 16 0 0 0 16 "Za" 1
"744" 744 15 0 0 1 15 "Za" 1
"745" 745 15 0 0 1 15 "Za" 1
"746" 746 15 0 0 1 15 "Za" 1
"747" 747 10 5 1 0 16 "Za" 0.62
"748" 748 16 0 0 0 16 "Za" 1
"749" 749 16 0 0 0 16 "Za" 1
"750" 750 16 0 0 0 16 "Za" 1
"751" 751 0 1 15 0 16 "Wstrzyma³ siê" 0.94
"752" 752 0 14 0 2 14 "Przeciw" 1
"753" 753 3 11 0 2 14 "Przeciw" 0.79
"754" 754 0 14 0 2 14 "Przeciw" 1
"755" 755 15 0 0 1 15 "Za" 1
"756" 756 15 0 0 1 15 "Za" 1
"757" 757 15 0 0 1 15 "Za" 1
"758" 758 14 0 0 2 14 "Za" 1
"759" 759 0 15 0 1 15 "Przeciw" 1
"760" 760 0 15 0 1 15 "Przeciw" 1
"761" 761 0 15 0 1 15 "Przeciw" 1
"762" 762 0 15 0 1 15 "Przeciw" 1
"763" 763 0 15 0 1 15 "Przeciw" 1
"764" 764 0 15 0 1 15 "Przeciw" 1
"765" 765 0 15 0 1 15 "Przeciw" 1
"766" 766 0 14 0 2 14 "Przeciw" 1
"767" 767 0 15 0 1 15 "Przeciw" 1
"768" 768 0 15 0 1 15 "Przeciw" 1
"769" 769 15 0 0 1 15 "Za" 1
"770" 770 1 14 0 1 15 "Przeciw" 0.93
"771" 771 0 15 0 1 15 "Przeciw" 1
"772" 772 1 14 0 1 15 "Przeciw" 0.93
"773" 773 1 14 0 1 15 "Przeciw" 0.93
"774" 774 12 3 0 1 15 "Za" 0.8
"775" 775 1 14 0 1 15 "Przeciw" 0.93
"776" 776 0 15 0 1 15 "Przeciw" 1
"777" 777 0 15 0 1 15 "Przeciw" 1
"778" 778 13 2 0 1 15 "Za" 0.87
"779" 779 0 15 0 1 15 "Przeciw" 1
"780" 780 0 15 0 1 15 "Przeciw" 1
"781" 781 14 1 0 1 15 "Za" 0.93
"782" 782 0 15 0 1 15 "Przeciw" 1
"783" 783 2 13 0 1 15 "Przeciw" 0.87
"784" 784 12 3 0 1 15 "Za" 0.8
"785" 785 0 15 0 1 15 "Przeciw" 1
"786" 786 15 0 0 1 15 "Za" 1
"787" 787 15 0 0 1 15 "Za" 1
"788" 788 1 14 0 1 15 "Przeciw" 0.93
"789" 789 15 0 0 1 15 "Za" 1
"790" 790 14 1 0 1 15 "Za" 0.93
"791" 791 15 0 0 1 15 "Za" 1
"792" 792 15 0 0 1 15 "Za" 1
"793" 793 15 0 0 1 15 "Za" 1
"794" 794 16 0 0 0 16 "Za" 1
"795" 795 1 0 15 0 16 "Wstrzyma³ siê" 0.94
"796" 796 1 0 15 0 16 "Wstrzyma³ siê" 0.94
"797" 797 1 1 14 0 16 "Wstrzyma³ siê" 0.88
"798" 798 16 0 0 0 16 "Za" 1
"799" 799 15 0 1 0 16 "Za" 0.94
"800" 800 16 0 0 0 16 "Za" 1
"801" 801 1 14 1 0 16 "Przeciw" 0.88
"802" 802 0 16 0 0 16 "Przeciw" 1
"803" 803 0 16 0 0 16 "Przeciw" 1
"804" 804 1 15 0 0 16 "Przeciw" 0.94
"805" 805 16 0 0 0 16 "Za" 1
"806" 806 16 0 0 0 16 "Za" 1
"807" 807 16 0 0 0 16 "Za" 1
"808" 808 16 0 0 0 16 "Za" 1
"809" 809 16 0 0 0 16 "Za" 1
"810" 810 15 1 0 0 16 "Za" 0.94
"811" 811 2 14 0 0 16 "Przeciw" 0.88
"812" 812 15 1 0 0 16 "Za" 0.94
"813" 813 0 16 0 0 16 "Przeciw" 1
"814" 814 1 15 0 0 16 "Przeciw" 0.94
"815" 815 16 0 0 0 16 "Za" 1
"816" 816 16 0 0 0 16 "Za" 1
"817" 817 16 0 0 0 16 "Za" 1
"818" 818 11 5 0 0 16 "Za" 0.69
"819" 819 1 15 0 0 16 "Przeciw" 0.94
"820" 820 16 0 0 0 16 "Za" 1
"821" 821 16 0 0 0 16 "Za" 1
"822" 822 15 1 0 0 16 "Za" 0.94
"823" 823 0 15 1 0 16 "Przeciw" 0.94
"824" 824 2 13 1 0 16 "Przeciw" 0.81
"825" 825 15 1 0 0 16 "Za" 0.94
"826" 826 0 16 0 0 16 "Przeciw" 1
"827" 827 16 0 0 0 16 "Za" 1
"828" 828 16 0 0 0 16 "Za" 1
"829" 829 16 0 0 0 16 "Za" 1
"830" 830 16 0 0 0 16 "Za" 1
"831" 831 16 0 0 0 16 "Za" 1
"832" 832 0 16 0 0 16 "Przeciw" 1
"833" 833 16 0 0 0 16 "Za" 1
"834" 834 16 0 0 0 16 "Za" 1
"835" 835 15 0 0 1 15 "Za" 1
"836" 836 15 0 0 1 15 "Za" 1
"837" 837 13 0 0 3 13 "Za" 1
"838" 838 12 0 0 4 12 "Za" 1
"839" 839 0 11 3 2 14 "Przeciw" 0.79
"840" 840 13 0 0 3 13 "Za" 1
"841" 841 0 14 0 2 14 "Przeciw" 1
"842" 842 13 1 0 2 14 "Za" 0.93
"843" 843 0 14 0 2 14 "Przeciw" 1
"844" 844 2 5 7 2 14 "Wstrzyma³ siê" 0.5
"845" 845 0 14 0 2 14 "Przeciw" 1
"846" 846 14 0 0 2 14 "Za" 1
"847" 847 14 0 0 2 14 "Za" 1
"848" 848 14 0 0 2 14 "Za" 1
"849" 849 14 0 0 2 14 "Za" 1
"850" 850 14 0 0 2 14 "Za" 1
"851" 851 14 0 0 2 14 "Za" 1
"852" 852 13 0 0 3 13 "Za" 1
"853" 853 14 0 0 2 14 "Za" 1
"854" 854 13 0 1 2 14 "Za" 0.93
"855" 855 13 0 0 3 13 "Za" 1
"856" 856 14 0 0 2 14 "Za" 1
"857" 857 14 0 0 2 14 "Za" 1
"858" 858 14 0 0 2 14 "Za" 1
"859" 859 14 0 0 2 14 "Za" 1
"860" 860 14 0 0 2 14 "Za" 1
"861" 861 14 0 0 2 14 "Za" 1
"862" 862 14 0 0 2 14 "Za" 1
"863" 863 14 0 0 2 14 "Za" 1
"864" 864 14 0 0 2 14 "Za" 1
"865" 865 14 0 0 2 14 "Za" 1
"866" 866 13 1 0 2 14 "Za" 0.93
"867" 867 0 0 14 2 14 "Wstrzyma³ siê" 1
"868" 868 0 14 0 2 14 "Przeciw" 1
"869" 869 14 0 0 2 14 "Za" 1
"870" 870 14 0 0 2 14 "Za" 1
"871" 871 14 0 0 2 14 "Za" 1
"872" 872 14 0 0 2 14 "Za" 1
"873" 873 14 0 0 2 14 "Za" 1
"874" 874 14 0 0 2 14 "Za" 1
"875" 875 14 0 0 2 14 "Za" 1
"876" 876 14 0 0 2 14 "Za" 1
"877" 877 14 0 0 2 14 "Za" 1
"878" 878 1 12 0 3 13 "Przeciw" 0.92
"879" 879 14 0 0 2 14 "Za" 1
"880" 880 14 0 0 2 14 "Za" 1
"881" 881 14 0 0 2 14 "Za" 1
"882" 882 14 0 0 2 14 "Za" 1
"883" 883 14 0 0 2 14 "Za" 1
"884" 884 14 0 0 2 14 "Za" 1
"885" 885 12 0 0 4 12 "Za" 1
"886" 886 11 0 0 5 11 "Za" 1
"887" 887 11 0 0 5 11 "Za" 1
"888" 888 11 0 0 5 11 "Za" 1
"889" 889 13 0 0 3 13 "Za" 1
"890" 890 13 0 0 3 13 "Za" 1
"891" 891 14 0 0 2 14 "Za" 1
"892" 892 14 0 0 2 14 "Za" 1
"893" 893 0 13 1 2 14 "Przeciw" 0.93
"894" 894 1 13 0 2 14 "Przeciw" 0.93
"895" 895 14 0 0 2 14 "Za" 1
"896" 896 14 0 0 2 14 "Za" 1
"897" 897 14 0 0 2 14 "Za" 1
"898" 898 13 0 0 3 13 "Za" 1
"899" 899 7 7 0 2 14 "Za" 0.5
"900" 900 13 1 0 2 14 "Za" 0.93
"901" 901 14 0 0 2 14 "Za" 1
"902" 902 0 2 12 2 14 "Wstrzyma³ siê" 0.86
"903" 903 0 14 0 2 14 "Przeciw" 1
"904" 904 3 0 12 1 15 "Wstrzyma³ siê" 0.8
"905" 905 14 2 0 0 16 "Za" 0.88
"906" 906 4 10 1 1 15 "Przeciw" 0.67
"907" 907 9 2 1 4 12 "Za" 0.75
"908" 908 14 1 0 1 15 "Za" 0.93
"909" 909 13 3 0 0 16 "Za" 0.81
"910" 910 15 1 0 0 16 "Za" 0.94
"911" 911 14 2 0 0 16 "Za" 0.88
"912" 912 0 16 0 0 16 "Przeciw" 1
"913" 913 16 0 0 0 16 "Za" 1
"914" 914 16 0 0 0 16 "Za" 1
"915" 915 16 0 0 0 16 "Za" 1
"916" 916 11 2 2 1 15 "Za" 0.73
"917" 917 0 16 0 0 16 "Przeciw" 1
"918" 918 13 0 0 3 13 "Za" 1
"919" 919 13 3 0 0 16 "Za" 0.81
"920" 920 14 0 0 2 14 "Za" 1
"921" 921 15 0 0 1 15 "Za" 1
"922" 922 3 13 0 0 16 "Przeciw" 0.81
"923" 923 16 0 0 0 16 "Za" 1
"924" 924 16 0 0 0 16 "Za" 1
"925" 925 0 15 0 1 15 "Przeciw" 1
"926" 926 0 16 0 0 16 "Przeciw" 1
"927" 927 0 14 0 2 14 "Przeciw" 1
"928" 928 0 16 0 0 16 "Przeciw" 1
"929" 929 0 16 0 0 16 "Przeciw" 1
"930" 930 0 16 0 0 16 "Przeciw" 1
"931" 931 0 16 0 0 16 "Przeciw" 1
"932" 932 16 0 0 0 16 "Za" 1
"933" 933 0 16 0 0 16 "Przeciw" 1
"934" 934 0 16 0 0 16 "Przeciw" 1
"935" 935 0 16 0 0 16 "Przeciw" 1
"936" 936 0 16 0 0 16 "Przeciw" 1
"937" 937 0 16 0 0 16 "Przeciw" 1
"938" 938 0 16 0 0 16 "Przeciw" 1
"939" 939 0 16 0 0 16 "Przeciw" 1
"940" 940 0 16 0 0 16 "Przeciw" 1
"941" 941 0 15 0 1 15 "Przeciw" 1
"942" 942 0 16 0 0 16 "Przeciw" 1
"943" 943 0 15 0 1 15 "Przeciw" 1
"944" 944 0 15 0 1 15 "Przeciw" 1
"945" 945 0 14 0 2 14 "Przeciw" 1
"946" 946 0 15 0 1 15 "Przeciw" 1
"947" 947 0 15 0 1 15 "Przeciw" 1
"948" 948 11 4 0 1 15 "Za" 0.73
"949" 949 0 15 0 1 15 "Przeciw" 1
"950" 950 0 15 0 1 15 "Przeciw" 1
"951" 951 0 15 0 1 15 "Przeciw" 1
"952" 952 0 14 0 2 14 "Przeciw" 1
"953" 953 0 15 0 1 15 "Przeciw" 1
"954" 954 0 14 0 2 14 "Przeciw" 1
"955" 955 0 15 0 1 15 "Przeciw" 1
"956" 956 0 14 0 2 14 "Przeciw" 1
"957" 957 0 15 0 1 15 "Przeciw" 1
"958" 958 12 1 0 3 13 "Za" 0.92
"959" 959 0 15 0 1 15 "Przeciw" 1
"960" 960 0 15 0 1 15 "Przeciw" 1
"961" 961 0 15 0 1 15 "Przeciw" 1
"962" 962 0 13 0 3 13 "Przeciw" 1
"963" 963 0 15 0 1 15 "Przeciw" 1
"964" 964 16 0 0 0 16 "Za" 1
"965" 965 16 0 0 0 16 "Za" 1
"966" 966 15 0 0 1 15 "Za" 1
"967" 967 16 0 0 0 16 "Za" 1
"968" 968 15 0 1 0 16 "Za" 0.94
"969" 969 15 0 0 1 15 "Za" 1
"970" 970 15 0 0 1 15 "Za" 1
"971" 971 0 0 16 0 16 "Wstrzyma³ siê" 1
"972" 972 16 0 0 0 16 "Za" 1
"973" 973 15 0 1 0 16 "Za" 0.94
"974" 974 16 0 0 0 16 "Za" 1
"975" 975 2 14 0 0 16 "Przeciw" 0.88
"976" 976 16 0 0 0 16 "Za" 1
"977" 977 16 0 0 0 16 "Za" 1
"978" 978 16 0 0 0 16 "Za" 1
"979" 979 16 0 0 0 16 "Za" 1
"980" 980 16 0 0 0 16 "Za" 1
"981" 981 16 0 0 0 16 "Za" 1
"982" 982 16 0 0 0 16 "Za" 1
"983" 983 16 0 0 0 16 "Za" 1
"984" 984 16 0 0 0 16 "Za" 1
"985" 985 16 0 0 0 16 "Za" 1
"986" 986 16 0 0 0 16 "Za" 1
"987" 987 0 16 0 0 16 "Przeciw" 1
"988" 988 0 16 0 0 16 "Przeciw" 1
"989" 989 16 0 0 0 16 "Za" 1
"990" 990 15 0 1 0 16 "Za" 0.94
"991" 991 16 0 0 0 16 "Za" 1
"992" 992 16 0 0 0 16 "Za" 1
"993" 993 16 0 0 0 16 "Za" 1
"994" 994 0 14 0 2 14 "Przeciw" 1
"995" 995 16 0 0 0 16 "Za" 1
"996" 996 16 0 0 0 16 "Za" 1
"997" 997 16 0 0 0 16 "Za" 1
"998" 998 1 15 0 0 16 "Przeciw" 0.94
"999" 999 0 16 0 0 16 "Przeciw" 1
"1000" 1000 0 16 0 0 16 "Przeciw" 1
"1001" 1001 1 15 0 0 16 "Przeciw" 0.94
"1002" 1002 0 16 0 0 16 "Przeciw" 1
"1003" 1003 15 0 1 0 16 "Za" 0.94
"1004" 1004 16 0 0 0 16 "Za" 1
"1005" 1005 16 0 0 0 16 "Za" 1
"1006" 1006 4 12 0 0 16 "Przeciw" 0.75
"1007" 1007 16 0 0 0 16 "Za" 1
"1008" 1008 14 1 1 0 16 "Za" 0.88
"1009" 1009 15 0 1 0 16 "Za" 0.94
"1010" 1010 15 0 1 0 16 "Za" 0.94
"1011" 1011 14 1 1 0 16 "Za" 0.88
"1012" 1012 0 16 0 0 16 "Przeciw" 1
"1013" 1013 16 0 0 0 16 "Za" 1
"1014" 1014 14 1 0 1 15 "Za" 0.93
"1015" 1015 0 16 0 0 16 "Przeciw" 1
"1016" 1016 0 16 0 0 16 "Przeciw" 1
"1017" 1017 16 0 0 0 16 "Za" 1
"1018" 1018 16 0 0 0 16 "Za" 1
"1019" 1019 0 16 0 0 16 "Przeciw" 1
"1020" 1020 16 0 0 0 16 "Za" 1
"1021" 1021 14 0 2 0 16 "Za" 0.88
"1022" 1022 16 0 0 0 16 "Za" 1
"1023" 1023 0 11 5 0 16 "Przeciw" 0.69
"1024" 1024 16 0 0 0 16 "Za" 1
"1025" 1025 16 0 0 0 16 "Za" 1
"1026" 1026 16 0 0 0 16 "Za" 1
"1027" 1027 16 0 0 0 16 "Za" 1
"1028" 1028 0 0 0 16 0 "Za" 0
"1029" 1029 14 0 0 2 14 "Za" 1
"1030" 1030 0 14 0 2 14 "Przeciw" 1
"1031" 1031 0 14 0 2 14 "Przeciw" 1
"1032" 1032 0 14 0 2 14 "Przeciw" 1
"1033" 1033 1 13 0 2 14 "Przeciw" 0.93
"1034" 1034 0 14 0 2 14 "Przeciw" 1
"1035" 1035 0 14 0 2 14 "Przeciw" 1
"1036" 1036 1 13 0 2 14 "Przeciw" 0.93
"1037" 1037 0 14 0 2 14 "Przeciw" 1
"1038" 1038 16 0 0 0 16 "Za" 1
"1039" 1039 16 0 0 0 16 "Za" 1
"1040" 1040 16 0 0 0 16 "Za" 1
"1041" 1041 0 16 0 0 16 "Przeciw" 1
"1042" 1042 14 2 0 0 16 "Za" 0.88
"1043" 1043 0 15 1 0 16 "Przeciw" 0.94
"1044" 1044 0 16 0 0 16 "Przeciw" 1
"1045" 1045 0 16 0 0 16 "Przeciw" 1
"1046" 1046 0 16 0 0 16 "Przeciw" 1
"1047" 1047 0 16 0 0 16 "Przeciw" 1
"1048" 1048 0 15 0 1 15 "Przeciw" 1
"1049" 1049 0 16 0 0 16 "Przeciw" 1
"1050" 1050 0 16 0 0 16 "Przeciw" 1
"1051" 1051 0 16 0 0 16 "Przeciw" 1
"1052" 1052 0 16 0 0 16 "Przeciw" 1
"1053" 1053 0 15 0 1 15 "Przeciw" 1
"1054" 1054 0 16 0 0 16 "Przeciw" 1
"1055" 1055 16 0 0 0 16 "Za" 1
"1056" 1056 0 16 0 0 16 "Przeciw" 1
"1057" 1057 0 16 0 0 16 "Przeciw" 1
"1058" 1058 0 16 0 0 16 "Przeciw" 1
"1059" 1059 0 16 0 0 16 "Przeciw" 1
"1060" 1060 0 16 0 0 16 "Przeciw" 1
"1061" 1061 0 16 0 0 16 "Przeciw" 1
"1062" 1062 0 16 0 0 16 "Przeciw" 1
"1063" 1063 0 16 0 0 16 "Przeciw" 1
"1064" 1064 0 16 0 0 16 "Przeciw" 1
"1065" 1065 0 16 0 0 16 "Przeciw" 1
"1066" 1066 0 16 0 0 16 "Przeciw" 1
"1067" 1067 0 16 0 0 16 "Przeciw" 1
"1068" 1068 16 0 0 0 16 "Za" 1
"1069" 1069 1 13 2 0 16 "Przeciw" 0.81
"1070" 1070 1 14 1 0 16 "Przeciw" 0.88
"1071" 1071 16 0 0 0 16 "Za" 1
"1072" 1072 16 0 0 0 16 "Za" 1
"1073" 1073 16 0 0 0 16 "Za" 1
"1074" 1074 0 16 0 0 16 "Przeciw" 1
"1075" 1075 0 14 2 0 16 "Przeciw" 0.88
"1076" 1076 16 0 0 0 16 "Za" 1
"1077" 1077 15 0 0 1 15 "Za" 1
"1078" 1078 16 0 0 0 16 "Za" 1
"1079" 1079 16 0 0 0 16 "Za" 1
"1080" 1080 16 0 0 0 16 "Za" 1
"1081" 1081 16 0 0 0 16 "Za" 1
"1082" 1082 16 0 0 0 16 "Za" 1
"1083" 1083 16 0 0 0 16 "Za" 1
"1084" 1084 14 0 0 2 14 "Za" 1
"1085" 1085 14 0 0 2 14 "Za" 1
"1086" 1086 0 14 0 2 14 "Przeciw" 1
"1087" 1087 14 0 0 2 14 "Za" 1
"1088" 1088 12 2 0 2 14 "Za" 0.86
"1089" 1089 10 0 0 6 10 "Za" 1
"1090" 1090 10 0 0 6 10 "Za" 1
"1091" 1091 14 0 1 1 15 "Za" 0.93
"1092" 1092 15 0 0 1 15 "Za" 1
"1093" 1093 15 0 0 1 15 "Za" 1
"1094" 1094 15 0 0 1 15 "Za" 1
"1095" 1095 15 0 0 1 15 "Za" 1
"1096" 1096 0 14 1 1 15 "Przeciw" 0.93
"1097" 1097 15 0 0 1 15 "Za" 1
"1098" 1098 14 0 1 1 15 "Za" 0.93
"1099" 1099 15 0 0 1 15 "Za" 1
"1100" 1100 14 0 1 1 15 "Za" 0.93
"1101" 1101 15 0 0 1 15 "Za" 1
"1102" 1102 14 0 0 2 14 "Za" 1
"1103" 1103 15 0 0 1 15 "Za" 1
"1104" 1104 15 0 0 1 15 "Za" 1
"1105" 1105 15 0 0 1 15 "Za" 1
"1106" 1106 15 0 0 1 15 "Za" 1
"1107" 1107 15 0 0 1 15 "Za" 1
"1108" 1108 15 0 0 1 15 "Za" 1
