"nr_glosowania" "za" "przeciw" "wstrzymal" "nieobecny" "obecny" "tendencja" "proc_zgodnosci"
"1115" 1115 133 0 0 5 133 "Za" 1
"1116" 1116 132 1 0 5 133 "Za" 0.99
"1117" 1117 129 3 1 5 133 "Za" 0.97
"1118" 1118 5 129 0 4 134 "Przeciw" 0.96
"1119" 1119 134 0 0 4 134 "Za" 1
"1120" 1120 131 1 0 6 132 "Za" 0.99
"1121" 1121 133 0 0 5 133 "Za" 1
"1122" 1122 132 0 0 6 132 "Za" 1
"1123" 1123 132 0 0 6 132 "Za" 1
"1124" 1124 133 0 0 5 133 "Za" 1
"1125" 1125 0 134 0 4 134 "Przeciw" 1
"1126" 1126 134 0 0 4 134 "Za" 1
"1127" 1127 0 134 0 4 134 "Przeciw" 1
"1128" 1128 132 0 0 6 132 "Za" 1
"1129" 1129 133 0 0 5 133 "Za" 1
"1130" 1130 133 0 0 5 133 "Za" 1
"1131" 1131 133 0 0 5 133 "Za" 1
"1132" 1132 133 0 0 5 133 "Za" 1
"1133" 1133 133 0 0 5 133 "Za" 1
"1134" 1134 132 0 0 6 132 "Za" 1
"1135" 1135 0 133 0 5 133 "Przeciw" 1
"1136" 1136 0 133 0 5 133 "Przeciw" 1
"1137" 1137 118 1 3 16 122 "Za" 0.97
"1138" 1138 0 125 1 12 126 "Przeciw" 0.99
"1139" 1139 0 127 1 10 128 "Przeciw" 0.99
"1140" 1140 0 124 2 12 126 "Przeciw" 0.98
"1141" 1141 1 125 2 10 128 "Przeciw" 0.98
"1142" 1142 4 124 0 10 128 "Przeciw" 0.97
"1143" 1143 124 5 0 9 129 "Za" 0.96
"1144" 1144 0 125 0 13 125 "Przeciw" 1
"1145" 1145 0 128 0 10 128 "Przeciw" 1
"1146" 1146 0 129 0 9 129 "Przeciw" 1
"1147" 1147 0 127 0 11 127 "Przeciw" 1
"1148" 1148 0 126 0 12 126 "Przeciw" 1
"1149" 1149 0 129 0 9 129 "Przeciw" 1
"1150" 1150 0 129 0 9 129 "Przeciw" 1
"1151" 1151 0 127 0 11 127 "Przeciw" 1
"1152" 1152 122 6 0 10 128 "Za" 0.95
"1153" 1153 0 129 0 9 129 "Przeciw" 1
"1154" 1154 124 5 0 9 129 "Za" 0.96
"1155" 1155 0 127 0 11 127 "Przeciw" 1
"1156" 1156 0 129 0 9 129 "Przeciw" 1
"1157" 1157 0 127 0 11 127 "Przeciw" 1
"1158" 1158 3 18 108 9 129 "Wstrzyma³ siê" 0.84
"1159" 1159 0 128 0 10 128 "Przeciw" 1
"1160" 1160 0 128 0 10 128 "Przeciw" 1
"1161" 1161 0 128 0 10 128 "Przeciw" 1
"1162" 1162 0 127 0 11 127 "Przeciw" 1
"1163" 1163 0 129 0 9 129 "Przeciw" 1
"1164" 1164 1 128 0 9 129 "Przeciw" 0.99
"1165" 1165 2 127 0 9 129 "Przeciw" 0.98
"1166" 1166 0 128 0 10 128 "Przeciw" 1
"1167" 1167 9 120 0 9 129 "Przeciw" 0.93
"1168" 1168 128 0 1 9 129 "Za" 0.99
"1169" 1169 1 126 1 10 128 "Przeciw" 0.98
"1170" 1170 29 2 93 14 124 "Wstrzyma³ siê" 0.75
"1171" 1171 42 1 85 10 128 "Wstrzyma³ siê" 0.66
"1172" 1172 127 0 0 11 127 "Za" 1
"1173" 1173 128 0 1 9 129 "Za" 0.99
"1174" 1174 125 0 1 12 126 "Za" 0.99
"1175" 1175 122 0 0 16 122 "Za" 1
"1176" 1176 128 0 0 10 128 "Za" 1
"1177" 1177 111 1 2 24 114 "Za" 0.97
"1178" 1178 125 0 2 11 127 "Za" 0.98
"1179" 1179 11 103 7 17 121 "Przeciw" 0.85
"1180" 1180 20 0 104 14 124 "Wstrzyma³ siê" 0.84
"1181" 1181 122 3 3 10 128 "Za" 0.95
"1182" 1182 126 3 0 9 129 "Za" 0.98
"1183" 1183 128 0 0 10 128 "Za" 1
"1184" 1184 123 0 0 15 123 "Za" 1
"1185" 1185 128 0 0 10 128 "Za" 1
"1186" 1186 126 0 0 12 126 "Za" 1
"1187" 1187 5 120 1 12 126 "Przeciw" 0.95
"1188" 1188 126 0 0 12 126 "Za" 1
"1189" 1189 2 0 127 9 129 "Wstrzyma³ siê" 0.98
"1190" 1190 128 0 0 10 128 "Za" 1
"1191" 1191 128 0 0 10 128 "Za" 1
"1192" 1192 124 1 0 13 125 "Za" 0.99
"1193" 1193 128 0 0 10 128 "Za" 1
"1194" 1194 127 0 0 11 127 "Za" 1
"1195" 1195 125 0 0 13 125 "Za" 1
"1196" 1196 127 0 0 11 127 "Za" 1
"1197" 1197 127 0 0 11 127 "Za" 1
"1198" 1198 130 0 0 8 130 "Za" 1
"1199" 1199 128 0 0 10 128 "Za" 1
"1200" 1200 129 0 0 9 129 "Za" 1
"1201" 1201 131 0 0 7 131 "Za" 1
"1202" 1202 131 0 0 7 131 "Za" 1
"1203" 1203 127 0 0 11 127 "Za" 1
"1204" 1204 127 0 0 11 127 "Za" 1
"1205" 1205 127 0 1 10 128 "Za" 0.99
"1206" 1206 130 0 0 8 130 "Za" 1
"1207" 1207 129 0 0 9 129 "Za" 1
"1208" 1208 129 0 0 9 129 "Za" 1
"1209" 1209 121 0 0 17 121 "Za" 1
"1210" 1210 124 0 0 14 124 "Za" 1
"1211" 1211 119 0 0 19 119 "Za" 1
"1212" 1212 118 0 0 20 118 "Za" 1
"1213" 1213 118 0 0 20 118 "Za" 1
"1214" 1214 0 122 0 16 122 "Przeciw" 1
"1215" 1215 0 127 0 11 127 "Przeciw" 1
"1216" 1216 127 0 0 11 127 "Za" 1
"1217" 1217 127 0 0 11 127 "Za" 1
"1218" 1218 125 0 0 13 125 "Za" 1
"1219" 1219 0 4 0 134 4 "Przeciw" 1
"1220" 1220 0 110 2 26 112 "Przeciw" 0.98
"1221" 1221 116 0 0 22 116 "Za" 1
"1222" 1222 117 2 0 19 119 "Za" 0.98
"1223" 1223 121 0 0 17 121 "Za" 1
"1224" 1224 122 0 0 16 122 "Za" 1
"1225" 1225 122 0 0 16 122 "Za" 1
"1226" 1226 123 0 0 15 123 "Za" 1
"1227" 1227 123 0 0 15 123 "Za" 1
"1228" 1228 121 1 1 15 123 "Za" 0.98
"1229" 1229 123 0 0 15 123 "Za" 1
"1230" 1230 124 0 0 14 124 "Za" 1
"1231" 1231 124 1 0 13 125 "Za" 0.99
"1232" 1232 124 0 0 14 124 "Za" 1
"1233" 1233 125 0 0 13 125 "Za" 1
"1234" 1234 124 1 0 13 125 "Za" 0.99
"1235" 1235 5 117 3 13 125 "Przeciw" 0.94
"1236" 1236 124 0 0 14 124 "Za" 1
"1237" 1237 125 0 0 13 125 "Za" 1
"1238" 1238 125 0 0 13 125 "Za" 1
"1239" 1239 0 125 0 13 125 "Przeciw" 1
"1240" 1240 125 0 0 13 125 "Za" 1
"1241" 1241 0 124 0 14 124 "Przeciw" 1
"1242" 1242 120 1 0 17 121 "Za" 0.99
"1243" 1243 111 3 12 12 126 "Za" 0.88
"1244" 1244 1 1 125 11 127 "Wstrzyma³ siê" 0.98
"1245" 1245 92 32 1 13 125 "Za" 0.74
"1246" 1246 0 127 0 11 127 "Przeciw" 1
"1247" 1247 1 127 0 10 128 "Przeciw" 0.99
"1248" 1248 0 128 0 10 128 "Przeciw" 1
"1249" 1249 0 126 0 12 126 "Przeciw" 1
"1250" 1250 0 127 0 11 127 "Przeciw" 1
"1251" 1251 0 128 0 10 128 "Przeciw" 1
"1252" 1252 0 128 0 10 128 "Przeciw" 1
"1253" 1253 0 127 0 11 127 "Przeciw" 1
"1254" 1254 0 127 0 11 127 "Przeciw" 1
"1255" 1255 0 128 0 10 128 "Przeciw" 1
"1256" 1256 0 128 0 10 128 "Przeciw" 1
"1257" 1257 0 128 0 10 128 "Przeciw" 1
"1258" 1258 0 127 0 11 127 "Przeciw" 1
"1259" 1259 0 127 0 11 127 "Przeciw" 1
"1260" 1260 0 128 0 10 128 "Przeciw" 1
"1261" 1261 0 127 0 11 127 "Przeciw" 1
"1262" 1262 125 0 0 13 125 "Za" 1
"1263" 1263 3 125 0 10 128 "Przeciw" 0.98
"1264" 1264 125 3 0 10 128 "Za" 0.98
"1265" 1265 0 128 0 10 128 "Przeciw" 1
"1266" 1266 125 0 0 13 125 "Za" 1
"1267" 1267 125 0 0 13 125 "Za" 1
"1268" 1268 127 0 0 11 127 "Za" 1
"1269" 1269 128 0 0 10 128 "Za" 1
"1270" 1270 129 0 0 9 129 "Za" 1
"1271" 1271 129 0 0 9 129 "Za" 1
"1272" 1272 122 4 0 12 126 "Za" 0.97
"1273" 1273 126 0 2 10 128 "Za" 0.98
"1274" 1274 126 2 0 10 128 "Za" 0.98
"1275" 1275 1 128 0 9 129 "Przeciw" 0.99
"1276" 1276 5 123 0 10 128 "Przeciw" 0.96
"1277" 1277 127 0 0 11 127 "Za" 1
"1278" 1278 130 0 0 8 130 "Za" 1
"1279" 1279 128 0 0 10 128 "Za" 1
"1280" 1280 127 3 0 8 130 "Za" 0.98
"1281" 1281 130 0 0 8 130 "Za" 1
"1282" 1282 130 0 0 8 130 "Za" 1
"1283" 1283 0 123 0 15 123 "Przeciw" 1
"1284" 1284 0 11 117 10 128 "Wstrzyma³ siê" 0.91
"1285" 1285 3 123 0 12 126 "Przeciw" 0.98
"1286" 1286 114 15 0 9 129 "Za" 0.88
"1287" 1287 127 0 1 10 128 "Za" 0.99
"1288" 1288 14 7 109 8 130 "Wstrzyma³ siê" 0.84
"1289" 1289 9 0 121 8 130 "Wstrzyma³ siê" 0.93
"1290" 1290 5 0 122 11 127 "Wstrzyma³ siê" 0.96
"1291" 1291 6 1 122 9 129 "Wstrzyma³ siê" 0.95
"1292" 1292 7 0 123 8 130 "Wstrzyma³ siê" 0.95
"1293" 1293 9 0 121 8 130 "Wstrzyma³ siê" 0.93
"1294" 1294 11 0 117 10 128 "Wstrzyma³ siê" 0.91
"1295" 1295 6 0 119 13 125 "Wstrzyma³ siê" 0.95
"1296" 1296 130 0 0 8 130 "Za" 1
"1297" 1297 129 0 0 9 129 "Za" 1
"1298" 1298 131 0 0 7 131 "Za" 1
"1299" 1299 0 14 117 7 131 "Wstrzyma³ siê" 0.89
"1300" 1300 132 0 0 6 132 "Za" 1
"1301" 1301 120 12 0 6 132 "Za" 0.91
"1302" 1302 0 131 0 7 131 "Przeciw" 1
"1303" 1303 0 131 1 6 132 "Przeciw" 0.99
"1304" 1304 132 0 0 6 132 "Za" 1
"1305" 1305 130 1 1 6 132 "Za" 0.98
"1306" 1306 132 0 0 6 132 "Za" 1
"1307" 1307 0 132 0 6 132 "Przeciw" 1
"1308" 1308 131 0 0 7 131 "Za" 1
"1309" 1309 132 0 0 6 132 "Za" 1
"1310" 1310 0 131 0 7 131 "Przeciw" 1
"1311" 1311 114 0 1 23 115 "Za" 0.99
"1312" 1312 115 0 0 23 115 "Za" 1
"1313" 1313 0 115 0 23 115 "Przeciw" 1
"1314" 1314 98 1 9 30 108 "Za" 0.91
"1315" 1315 0 109 0 29 109 "Przeciw" 1
"1316" 1316 0 113 0 25 113 "Przeciw" 1
"1317" 1317 0 115 0 23 115 "Przeciw" 1
"1318" 1318 0 117 0 21 117 "Przeciw" 1
"1319" 1319 0 118 1 19 119 "Przeciw" 0.99
"1320" 1320 118 0 0 20 118 "Za" 1
"1321" 1321 0 125 0 13 125 "Przeciw" 1
"1322" 1322 0 125 0 13 125 "Przeciw" 1
"1323" 1323 121 5 0 12 126 "Za" 0.96
"1324" 1324 0 123 0 15 123 "Przeciw" 1
"1325" 1325 1 125 0 12 126 "Przeciw" 0.99
"1326" 1326 0 126 0 12 126 "Przeciw" 1
"1327" 1327 0 125 0 13 125 "Przeciw" 1
"1328" 1328 0 126 0 12 126 "Przeciw" 1
"1329" 1329 0 126 0 12 126 "Przeciw" 1
"1330" 1330 0 126 0 12 126 "Przeciw" 1
"1331" 1331 0 125 0 13 125 "Przeciw" 1
"1332" 1332 0 126 0 12 126 "Przeciw" 1
"1333" 1333 1 125 0 12 126 "Przeciw" 0.99
"1334" 1334 1 122 0 15 123 "Przeciw" 0.99
"1335" 1335 125 0 0 13 125 "Za" 1
"1336" 1336 117 7 0 14 124 "Za" 0.94
"1337" 1337 0 123 0 15 123 "Przeciw" 1
"1338" 1338 1 123 0 14 124 "Przeciw" 0.99
"1339" 1339 1 125 0 12 126 "Przeciw" 0.99
"1340" 1340 0 126 0 12 126 "Przeciw" 1
"1341" 1341 0 126 0 12 126 "Przeciw" 1
"1342" 1342 0 126 0 12 126 "Przeciw" 1
"1343" 1343 122 2 0 14 124 "Za" 0.98
"1344" 1344 125 1 0 12 126 "Za" 0.99
"1345" 1345 121 4 0 13 125 "Za" 0.97
"1346" 1346 2 121 0 15 123 "Przeciw" 0.98
"1347" 1347 0 123 0 15 123 "Przeciw" 1
"1348" 1348 0 123 0 15 123 "Przeciw" 1
"1349" 1349 0 121 0 17 121 "Przeciw" 1
"1350" 1350 8 116 0 14 124 "Przeciw" 0.94
"1351" 1351 0 125 0 13 125 "Przeciw" 1
"1352" 1352 126 0 0 12 126 "Za" 1
"1353" 1353 127 0 0 11 127 "Za" 1
"1354" 1354 127 0 0 11 127 "Za" 1
"1355" 1355 126 0 0 12 126 "Za" 1
"1356" 1356 126 1 0 11 127 "Za" 0.99
"1357" 1357 125 0 0 13 125 "Za" 1
"1358" 1358 7 0 118 13 125 "Wstrzyma³ siê" 0.94
"1359" 1359 123 0 0 15 123 "Za" 1
"1360" 1360 126 0 0 12 126 "Za" 1
"1361" 1361 0 129 0 9 129 "Przeciw" 1
"1362" 1362 130 0 0 8 130 "Za" 1
"1363" 1363 128 1 0 9 129 "Za" 0.99
"1364" 1364 130 0 0 8 130 "Za" 1
"1365" 1365 129 0 0 9 129 "Za" 1
"1366" 1366 130 0 0 8 130 "Za" 1
"1367" 1367 130 0 0 8 130 "Za" 1
"1368" 1368 127 0 2 9 129 "Za" 0.98
"1369" 1369 130 0 0 8 130 "Za" 1
"1370" 1370 129 0 0 9 129 "Za" 1
"1371" 1371 124 2 0 12 126 "Za" 0.98
"1372" 1372 122 0 0 16 122 "Za" 1
"1373" 1373 127 0 0 11 127 "Za" 1
"1374" 1374 128 0 0 10 128 "Za" 1
"1375" 1375 127 0 0 11 127 "Za" 1
"1376" 1376 128 0 0 10 128 "Za" 1
"1377" 1377 126 1 0 11 127 "Za" 0.99
"1378" 1378 122 0 0 16 122 "Za" 1
"1379" 1379 124 0 0 14 124 "Za" 1
"1380" 1380 122 0 0 16 122 "Za" 1
"1381" 1381 124 0 0 14 124 "Za" 1
"1382" 1382 124 0 0 14 124 "Za" 1
"1383" 1383 128 0 1 9 129 "Za" 0.99
"1384" 1384 130 0 0 8 130 "Za" 1
"1385" 1385 129 0 0 9 129 "Za" 1
"1386" 1386 128 0 0 10 128 "Za" 1
"1387" 1387 131 0 0 7 131 "Za" 1
"1388" 1388 127 0 0 11 127 "Za" 1
"1389" 1389 129 0 0 9 129 "Za" 1
"1390" 1390 122 0 0 16 122 "Za" 1
"1391" 1391 123 1 0 14 124 "Za" 0.99
"1392" 1392 116 0 0 22 116 "Za" 1
"1393" 1393 121 0 0 17 121 "Za" 1
"1394" 1394 11 109 0 18 120 "Przeciw" 0.91
"1395" 1395 126 0 0 12 126 "Za" 1
"1396" 1396 120 1 0 17 121 "Za" 0.99
"1397" 1397 127 0 0 11 127 "Za" 1
"1398" 1398 118 1 0 19 119 "Za" 0.99
"1399" 1399 117 0 0 21 117 "Za" 1
"1400" 1400 0 131 0 7 131 "Przeciw" 1
"1401" 1401 129 0 0 9 129 "Za" 1
"1402" 1402 6 121 0 11 127 "Przeciw" 0.95
"1403" 1403 130 0 0 8 130 "Za" 1
"1404" 1404 0 132 0 6 132 "Przeciw" 1
"1405" 1405 0 132 0 6 132 "Przeciw" 1
"1406" 1406 6 126 0 6 132 "Przeciw" 0.95
"1407" 1407 132 0 0 6 132 "Za" 1
"1408" 1408 129 0 0 9 129 "Za" 1
"1409" 1409 130 0 0 8 130 "Za" 1
"1410" 1410 0 131 0 7 131 "Przeciw" 1
"1411" 1411 0 132 0 6 132 "Przeciw" 1
"1412" 1412 0 132 0 6 132 "Przeciw" 1
"1413" 1413 1 130 0 7 131 "Przeciw" 0.99
"1414" 1414 131 0 0 7 131 "Za" 1
"1415" 1415 0 132 0 6 132 "Przeciw" 1
"1416" 1416 2 128 0 8 130 "Przeciw" 0.98
"1417" 1417 12 117 0 9 129 "Przeciw" 0.91
"1418" 1418 121 9 0 8 130 "Za" 0.93
"1419" 1419 130 0 0 8 130 "Za" 1
"1420" 1420 132 0 0 6 132 "Za" 1
"1421" 1421 131 0 0 7 131 "Za" 1
"1422" 1422 130 1 0 7 131 "Za" 0.99
"1423" 1423 132 0 0 6 132 "Za" 1
"1424" 1424 131 0 0 7 131 "Za" 1
"1425" 1425 1 130 0 7 131 "Przeciw" 0.99
"1426" 1426 130 0 0 8 130 "Za" 1
"1427" 1427 122 5 0 11 127 "Za" 0.96
"1428" 1428 0 132 0 6 132 "Przeciw" 1
"1429" 1429 131 0 0 7 131 "Za" 1
"1430" 1430 1 124 6 7 131 "Przeciw" 0.95
"1431" 1431 0 126 0 12 126 "Przeciw" 1
"1432" 1432 126 0 0 12 126 "Za" 1
"1433" 1433 127 1 2 8 130 "Za" 0.98
"1434" 1434 120 8 2 8 130 "Za" 0.92
"1435" 1435 0 131 0 7 131 "Przeciw" 1
"1436" 1436 131 0 0 7 131 "Za" 1
"1437" 1437 130 0 0 8 130 "Za" 1
"1438" 1438 129 0 0 9 129 "Za" 1
"1439" 1439 130 0 0 8 130 "Za" 1
"1440" 1440 129 0 0 9 129 "Za" 1
"1441" 1441 131 0 0 7 131 "Za" 1
"1442" 1442 131 0 0 7 131 "Za" 1
"1443" 1443 131 0 0 7 131 "Za" 1
"1444" 1444 128 2 0 8 130 "Za" 0.98
"1445" 1445 131 0 0 7 131 "Za" 1
"1446" 1446 130 0 0 8 130 "Za" 1
"1447" 1447 130 0 0 8 130 "Za" 1
"1448" 1448 129 2 0 7 131 "Za" 0.98
"1449" 1449 130 1 0 7 131 "Za" 0.99
"1450" 1450 0 130 0 8 130 "Przeciw" 1
"1451" 1451 1 129 0 8 130 "Przeciw" 0.99
"1452" 1452 0 130 0 8 130 "Przeciw" 1
"1453" 1453 0 55 68 15 123 "Wstrzyma³ siê" 0.55
"1454" 1454 1 126 0 11 127 "Przeciw" 0.99
"1455" 1455 126 0 0 12 126 "Za" 1
"1456" 1456 127 0 0 11 127 "Za" 1
"1457" 1457 0 126 1 11 127 "Przeciw" 0.99
"1458" 1458 0 126 0 12 126 "Przeciw" 1
"1459" 1459 0 127 0 11 127 "Przeciw" 1
"1460" 1460 0 126 0 12 126 "Przeciw" 1
"1461" 1461 125 0 0 13 125 "Za" 1
"1462" 1462 125 0 0 13 125 "Za" 1
"1463" 1463 124 0 1 13 125 "Za" 0.99
"1464" 1464 0 124 1 12 125 "Przeciw" 0.99
"1465" 1465 128 0 0 9 128 "Za" 1
"1466" 1466 0 128 0 9 128 "Przeciw" 1
"1467" 1467 0 128 0 9 128 "Przeciw" 1
"1468" 1468 127 0 0 10 127 "Za" 1
"1469" 1469 127 0 0 10 127 "Za" 1
"1470" 1470 0 127 0 10 127 "Przeciw" 1
"1471" 1471 2 123 0 12 125 "Przeciw" 0.98
"1472" 1472 125 0 2 10 127 "Za" 0.98
"1473" 1473 0 126 0 11 126 "Przeciw" 1
"1474" 1474 128 0 0 9 128 "Za" 1
"1475" 1475 0 128 0 9 128 "Przeciw" 1
"1476" 1476 128 0 0 9 128 "Za" 1
"1477" 1477 128 0 0 9 128 "Za" 1
"1478" 1478 127 0 0 10 127 "Za" 1
"1479" 1479 128 0 0 9 128 "Za" 1
"1480" 1480 127 1 0 9 128 "Za" 0.99
"1481" 1481 127 0 0 10 127 "Za" 1
"1482" 1482 124 1 0 12 125 "Za" 0.99
"1483" 1483 1 127 0 9 128 "Przeciw" 0.99
"1484" 1484 127 0 0 10 127 "Za" 1
"1485" 1485 123 3 0 11 126 "Za" 0.98
"1486" 1486 3 124 0 10 127 "Przeciw" 0.98
"1487" 1487 126 0 0 11 126 "Za" 1
"1488" 1488 126 0 0 11 126 "Za" 1
"1489" 1489 125 1 0 11 126 "Za" 0.99
"1490" 1490 105 16 1 15 122 "Za" 0.86
"1491" 1491 103 23 0 11 126 "Za" 0.82
"1492" 1492 119 2 1 15 122 "Za" 0.98
"1493" 1493 123 0 1 13 124 "Za" 0.99
"1494" 1494 124 0 0 13 124 "Za" 1
"1495" 1495 126 0 0 11 126 "Za" 1
"1496" 1496 2 125 2 8 129 "Przeciw" 0.97
"1497" 1497 1 128 0 8 129 "Przeciw" 0.99
"1498" 1498 0 128 0 9 128 "Przeciw" 1
"1499" 1499 0 126 0 11 126 "Przeciw" 1
"1500" 1500 0 126 0 11 126 "Przeciw" 1
"1501" 1501 0 126 0 11 126 "Przeciw" 1
"1502" 1502 1 126 0 10 127 "Przeciw" 0.99
"1503" 1503 126 3 0 8 129 "Za" 0.98
"1504" 1504 0 127 0 10 127 "Przeciw" 1
"1505" 1505 0 128 0 9 128 "Przeciw" 1
"1506" 1506 0 125 0 12 125 "Przeciw" 1
"1507" 1507 0 128 0 9 128 "Przeciw" 1
"1508" 1508 0 125 0 12 125 "Przeciw" 1
"1509" 1509 0 128 0 9 128 "Przeciw" 1
"1510" 1510 2 125 0 10 127 "Przeciw" 0.98
"1511" 1511 0 127 0 10 127 "Przeciw" 1
"1512" 1512 0 127 0 10 127 "Przeciw" 1
"1513" 1513 0 127 0 10 127 "Przeciw" 1
"1514" 1514 2 4 113 18 119 "Wstrzyma³ siê" 0.95
"1515" 1515 1 128 0 8 129 "Przeciw" 0.99
"1516" 1516 0 130 0 7 130 "Przeciw" 1
"1517" 1517 0 127 0 10 127 "Przeciw" 1
"1518" 1518 0 129 0 8 129 "Przeciw" 1
"1519" 1519 0 130 0 7 130 "Przeciw" 1
"1520" 1520 0 119 0 18 119 "Przeciw" 1
"1521" 1521 0 128 0 9 128 "Przeciw" 1
"1522" 1522 127 2 0 8 129 "Za" 0.98
"1523" 1523 3 126 0 8 129 "Przeciw" 0.98
"1524" 1524 0 129 0 8 129 "Przeciw" 1
"1525" 1525 0 129 0 8 129 "Przeciw" 1
"1526" 1526 0 127 0 10 127 "Przeciw" 1
"1527" 1527 0 126 0 11 126 "Przeciw" 1
"1528" 1528 0 129 0 8 129 "Przeciw" 1
"1529" 1529 0 127 0 10 127 "Przeciw" 1
"1530" 1530 106 24 0 7 130 "Za" 0.82
"1531" 1531 0 129 0 8 129 "Przeciw" 1
"1532" 1532 1 127 0 9 128 "Przeciw" 0.99
"1533" 1533 0 125 0 12 125 "Przeciw" 1
"1534" 1534 125 4 0 8 129 "Za" 0.97
"1535" 1535 0 127 0 10 127 "Przeciw" 1
"1536" 1536 0 128 0 9 128 "Przeciw" 1
"1537" 1537 0 128 0 9 128 "Przeciw" 1
"1538" 1538 0 127 0 10 127 "Przeciw" 1
"1539" 1539 124 4 0 9 128 "Za" 0.97
"1540" 1540 0 130 0 7 130 "Przeciw" 1
"1541" 1541 0 129 0 8 129 "Przeciw" 1
"1542" 1542 0 130 0 7 130 "Przeciw" 1
"1543" 1543 0 130 0 7 130 "Przeciw" 1
"1544" 1544 0 128 0 9 128 "Przeciw" 1
"1545" 1545 0 125 0 12 125 "Przeciw" 1
"1546" 1546 0 129 0 8 129 "Przeciw" 1
"1547" 1547 0 129 0 8 129 "Przeciw" 1
"1548" 1548 0 128 0 9 128 "Przeciw" 1
"1549" 1549 0 129 0 8 129 "Przeciw" 1
"1550" 1550 1 129 0 7 130 "Przeciw" 0.99
"1551" 1551 0 130 0 7 130 "Przeciw" 1
"1552" 1552 0 130 0 7 130 "Przeciw" 1
"1553" 1553 1 128 0 8 129 "Przeciw" 0.99
"1554" 1554 130 0 0 7 130 "Za" 1
"1555" 1555 0 130 0 7 130 "Przeciw" 1
"1556" 1556 0 129 0 8 129 "Przeciw" 1
"1557" 1557 0 130 0 7 130 "Przeciw" 1
"1558" 1558 0 129 0 8 129 "Przeciw" 1
"1559" 1559 0 130 0 7 130 "Przeciw" 1
"1560" 1560 0 130 0 7 130 "Przeciw" 1
"1561" 1561 1 126 0 10 127 "Przeciw" 0.99
"1562" 1562 6 124 0 7 130 "Przeciw" 0.95
"1563" 1563 0 130 0 7 130 "Przeciw" 1
"1564" 1564 0 130 0 7 130 "Przeciw" 1
"1565" 1565 0 128 0 9 128 "Przeciw" 1
"1566" 1566 0 128 0 9 128 "Przeciw" 1
"1567" 1567 0 130 0 7 130 "Przeciw" 1
"1568" 1568 0 129 0 8 129 "Przeciw" 1
"1569" 1569 0 130 0 7 130 "Przeciw" 1
"1570" 1570 126 3 0 8 129 "Za" 0.98
"1571" 1571 1 129 0 7 130 "Przeciw" 0.99
"1572" 1572 128 2 0 7 130 "Za" 0.98
"1573" 1573 0 129 0 8 129 "Przeciw" 1
"1574" 1574 0 129 0 8 129 "Przeciw" 1
"1575" 1575 0 127 0 10 127 "Przeciw" 1
"1576" 1576 0 129 0 8 129 "Przeciw" 1
"1577" 1577 0 128 0 9 128 "Przeciw" 1
"1578" 1578 0 130 0 7 130 "Przeciw" 1
"1579" 1579 0 129 0 8 129 "Przeciw" 1
"1580" 1580 0 130 0 7 130 "Przeciw" 1
"1581" 1581 0 129 0 8 129 "Przeciw" 1
"1582" 1582 0 129 0 8 129 "Przeciw" 1
"1583" 1583 0 129 0 8 129 "Przeciw" 1
"1584" 1584 1 128 0 8 129 "Przeciw" 0.99
"1585" 1585 125 0 0 12 125 "Za" 1
"1586" 1586 122 4 0 11 126 "Za" 0.97
"1587" 1587 126 0 2 9 128 "Za" 0.98
"1588" 1588 2 1 5 129 8 "Wstrzyma³ siê" 0.62
"1589" 1589 127 0 1 9 128 "Za" 0.99
"1590" 1590 129 0 0 8 129 "Za" 1
"1591" 1591 129 0 0 8 129 "Za" 1
"1592" 1592 128 0 0 9 128 "Za" 1
"1593" 1593 129 0 0 8 129 "Za" 1
"1594" 1594 127 1 0 9 128 "Za" 0.99
"1595" 1595 128 0 0 9 128 "Za" 1
"1596" 1596 127 0 0 10 127 "Za" 1
"1597" 1597 128 0 0 9 128 "Za" 1
"1598" 1598 0 128 0 9 128 "Przeciw" 1
"1599" 1599 121 1 0 15 122 "Za" 0.99
"1600" 1600 128 0 0 9 128 "Za" 1
"1601" 1601 128 0 0 9 128 "Za" 1
"1602" 1602 122 7 0 8 129 "Za" 0.95
"1603" 1603 128 0 0 9 128 "Za" 1
"1604" 1604 0 129 0 8 129 "Przeciw" 1
"1605" 1605 0 129 0 8 129 "Przeciw" 1
"1606" 1606 126 3 0 8 129 "Za" 0.98
"1607" 1607 2 127 0 8 129 "Przeciw" 0.98
"1608" 1608 3 126 0 8 129 "Przeciw" 0.98
"1609" 1609 127 0 0 10 127 "Za" 1
"1610" 1610 127 2 0 8 129 "Za" 0.98
"1611" 1611 3 126 0 8 129 "Przeciw" 0.98
"1612" 1612 125 4 0 8 129 "Za" 0.97
"1613" 1613 9 120 0 8 129 "Przeciw" 0.93
"1614" 1614 128 0 0 9 128 "Za" 1
"1615" 1615 126 3 0 8 129 "Za" 0.98
"1616" 1616 112 0 1 24 113 "Za" 0.99
"1617" 1617 4 109 4 20 117 "Przeciw" 0.93
"1618" 1618 2 113 6 16 121 "Przeciw" 0.93
"1619" 1619 0 128 0 9 128 "Przeciw" 1
"1620" 1620 125 1 0 11 126 "Za" 0.99
"1621" 1621 128 0 0 9 128 "Za" 1
"1622" 1622 6 120 0 11 126 "Przeciw" 0.95
"1623" 1623 128 0 0 9 128 "Za" 1
